"V1" "V2" "id" "site_region" "mean_age_arrival"
"0" -55.399663561 -22.62276882 31 "6" 8.53871083250958
"1" -55.399663561 -23.12276882 32 "6" 8.31401054744354
"2" -55.399663561 -23.62276882 33 "6" 8.08209630655613
"3" -55.399663561 -28.12276882 42 "5" 4.51915293405987
"4" -54.899663561 -22.12276882 76 "6" 8.97939450931013
"5" -54.899663561 -22.62276882 77 "6" 8.97939450931013
"6" -54.899663561 -23.12276882 78 "6" 8.27117581624896
"7" -54.899663561 -23.62276882 79 "6" 8.52181447734741
"8" -54.899663561 -27.62276882 87 "1" 15.5163062617572
"9" -54.899663561 -28.12276882 88 "5" 3.49095965031904
"10" -54.399663561 -21.62276882 121 "6" 8.52181447734741
"11" -54.399663561 -22.12276882 122 "6" 8.78811805476452
"12" -54.399663561 -22.62276882 123 "6" 8.78811805476452
"13" -54.399663561 -23.12276882 124 "6" 8.52181447734741
"14" -54.399663561 -23.62276882 125 "6" 8.31980208027837
"15" -54.399663561 -24.12276882 126 "6" 7.9874287360968
"16" -54.399663561 -24.62276882 127 "1" 6.42203231758302
"17" -54.399663561 -25.12276882 128 "5" 2.60541861422017
"18" -54.399663561 -25.62276882 129 "1" 10.262882449377
"19" -54.399663561 -27.62276882 133 "1" 14.4605740758524
"20" -54.399663561 -28.12276882 134 "5" 3.60732163866301
"21" -53.899663561 -22.12276882 168 "6" 8.52181447734741
"22" -53.899663561 -22.62276882 169 "6" 8.78811805476452
"23" -53.899663561 -23.12276882 170 "6" 9.10687442989093
"24" -53.899663561 -23.62276882 171 "6" 9.27246162844184
"25" -53.899663561 -24.12276882 172 "6" 8.39429041100459
"26" -53.899663561 -24.62276882 173 "1" 6.93007219385977
"27" -53.899663561 -25.12276882 174 "5" 2.69226256802751
"28" -53.899663561 -25.62276882 175 "1" 11.7553262353989
"29" -53.899663561 -26.12276882 176 "1" 13.3546828619623
"30" -53.899663561 -26.62276882 177 "1" 14.5913096732513
"31" -53.899663561 -27.12276882 178 "1" 12.2952546437749
"32" -53.899663561 -27.62276882 179 "5" 3.01874604327525
"33" -53.899663561 -28.12276882 180 "5" 3.27939239878455
"34" -53.899663561 -29.62276882 183 "5" 4.30021764667959
"35" -53.399663561 -22.12276882 214 "6" 8.27117581624896
"36" -53.399663561 -22.62276882 215 "6" 9.10687442989093
"37" -53.399663561 -23.12276882 216 "6" 9.54517814692543
"38" -53.399663561 -23.62276882 217 "1" 5.50446657898715
"39" -53.399663561 -24.12276882 218 "1" 5.32444227838001
"40" -53.399663561 -24.62276882 219 "6" 9.30969657600492
"41" -53.399663561 -25.12276882 220 "1" 8.45112572870847
"42" -53.399663561 -25.62276882 221 "1" 9.04520331802083
"43" -53.399663561 -26.12276882 222 "5" 1.95472028946737
"44" -53.399663561 -26.62276882 223 "5" 1.90189271407636
"45" -53.399663561 -27.12276882 224 "5" 2.02704230325193
"46" -53.399663561 -27.62276882 225 "5" 3.87703415842139
"47" -53.399663561 -29.12276882 228 "5" 5.86530120272751
"48" -53.399663561 -29.62276882 229 "5" 6.02195135480459
"49" -52.899663561 -22.12276882 260 "6" 9.54517814692543
"50" -52.899663561 -22.62276882 261 "6" 10.1417455311083
"51" -52.899663561 -23.12276882 262 "6" 8.39429041100459
"52" -52.899663561 -23.62276882 263 "1" 6.93007219385977
"53" -52.899663561 -24.12276882 264 "6" 8.98867600441854
"54" -52.899663561 -24.62276882 265 "6" 9.30969657600492
"55" -52.899663561 -25.12276882 266 "5" 2.34564434736084
"56" -52.899663561 -25.62276882 267 "5" 2.34564434736084
"57" -52.899663561 -26.12276882 268 "5" 2.26998162647823
"58" -52.899663561 -26.62276882 269 "5" 3.80197300244925
"59" -52.899663561 -27.12276882 270 "5" 4.40344830983931
"60" -52.899663561 -27.62276882 271 "5" 4.11199986499238
"61" -52.899663561 -28.12276882 272 "5" 5.44383759399634
"62" -52.899663561 -28.62276882 273 "5" 6.54579526310934
"63" -52.899663561 -29.12276882 274 "5" 6.4720461547338
"64" -52.899663561 -29.62276882 275 "5" 6.21620462431442
"65" -52.399663561 -22.12276882 306 "6" 9.56676105884236
"66" -52.399663561 -22.62276882 307 "6" 8.77853541433793
"67" -52.399663561 -23.12276882 308 "1" 6.93007219385977
"68" -52.399663561 -23.62276882 309 "6" 9.36874275375492
"69" -52.399663561 -24.12276882 310 "6" 9.04568610707372
"70" -52.399663561 -24.62276882 311 "1" 7.92293662066419
"71" -52.399663561 -25.12276882 312 "5" 2.19904782565079
"72" -52.399663561 -25.62276882 313 "5" 3.92078153377579
"73" -52.399663561 -26.12276882 314 "5" 3.80197300244925
"74" -52.399663561 -26.62276882 315 "5" 3.80197300244925
"75" -52.399663561 -27.12276882 316 "5" 4.40344830983931
"76" -52.399663561 -27.62276882 317 "5" 3.84883564056814
"77" -52.399663561 -28.12276882 318 "5" 5.33208994530656
"78" -52.399663561 -28.62276882 319 "5" 5.86530120272751
"79" -52.399663561 -29.12276882 320 "5" 6.4720461547338
"80" -52.399663561 -29.62276882 321 "5" 6.21620462431442
"81" -51.899663561 -21.12276882 350 "6" 9.993163782706
"82" -51.899663561 -21.62276882 351 "6" 9.61686084602418
"83" -51.899663561 -22.12276882 352 "6" 9.61686084602418
"84" -51.899663561 -22.62276882 353 "6" 8.54869210990767
"85" -51.899663561 -23.12276882 354 "6" 9.04568610707372
"86" -51.899663561 -23.62276882 355 "6" 10.4929798842055
"87" -51.899663561 -24.12276882 356 "1" 6.94168797619573
"88" -51.899663561 -24.62276882 357 "1" 8.17851199552433
