"V1" "V2" "id" "site_region" "mean_age_arrival"
"34" -53.899663561 -29.62276882 183 "3" 2.80774710646166
"35" -53.399663561 -22.12276882 214 "3" 2.08127753022666
"36" -53.399663561 -22.62276882 215 "2" 2.28144199259792
"37" -53.399663561 -23.12276882 216 "2" 2.22344177244712
"38" -53.399663561 -23.62276882 217 "2" 2.61721349988553
"39" -53.399663561 -24.12276882 218 "2" 2.57152169845031
"40" -53.399663561 -24.62276882 219 "2" 2.6174399430655
"41" -53.399663561 -25.12276882 220 "2" 2.6786772202305
"42" -53.399663561 -25.62276882 221 "2" 2.80502520231685
"43" -53.399663561 -26.12276882 222 "2" 2.83173877567225
"44" -53.399663561 -26.62276882 223 "2" 3.0933300558342
"45" -53.399663561 -27.12276882 224 "2" 3.12980601521669
"46" -53.399663561 -27.62276882 225 "2" 3.19274742924108
"47" -53.399663561 -29.12276882 228 "3" 2.70246033996934
"48" -53.399663561 -29.62276882 229 "3" 2.84468983154668
"49" -52.899663561 -22.12276882 260 "3" 1.95013434640193
"50" -52.899663561 -22.62276882 261 "3" 2.12488150428816
"51" -52.899663561 -23.12276882 262 "2" 2.48743927675071
"52" -52.899663561 -23.62276882 263 "2" 2.5292432982087
"53" -52.899663561 -24.12276882 264 "2" 2.61721349988553
"54" -52.899663561 -24.62276882 265 "2" 2.82665368959311
"55" -52.899663561 -25.12276882 266 "2" 2.6786772202305
"56" -52.899663561 -25.62276882 267 "2" 2.75308214301468
"57" -52.899663561 -26.12276882 268 "2" 2.77881094808959
"58" -52.899663561 -26.62276882 269 "2" 3.03207797552065
"59" -52.899663561 -27.12276882 270 "3" 2.53754405592458
"60" -52.899663561 -27.62276882 271 "3" 2.6514377664801
"61" -52.899663561 -28.12276882 272 "3" 2.83796366265785
"62" -52.899663561 -28.62276882 273 "3" 2.85316744793658
"63" -52.899663561 -29.12276882 274 "3" 3.17239155698324
"64" -52.899663561 -29.62276882 275 "3" 3.09802963311397
"65" -52.399663561 -22.12276882 306 "3" 2.24926644859858
"66" -52.399663561 -22.62276882 307 "3" 2.40789900640311
"67" -52.399663561 -23.12276882 308 "2" 2.46781328462568
"68" -52.399663561 -23.62276882 309 "2" 2.5292432982087
"69" -52.399663561 -24.12276882 310 "2" 2.61721349988553
"70" -52.399663561 -24.62276882 311 "2" 2.77662619066226
"71" -52.399663561 -25.12276882 312 "2" 2.72833877865074
"72" -52.399663561 -25.62276882 313 "2" 2.75308214301468
"73" -52.399663561 -26.12276882 314 "2" 2.75308214301468
"74" -52.399663561 -26.62276882 315 "2" 2.94461707238063
"75" -52.399663561 -27.12276882 316 "3" 2.37564845229801
"76" -52.399663561 -27.62276882 317 "2" 3.17480100972399
"77" -52.399663561 -28.12276882 318 "3" 2.83796366265785
"78" -52.399663561 -28.62276882 319 "3" 2.8199922450536
"79" -52.399663561 -29.12276882 320 "3" 3.21107803938548
"80" -52.399663561 -29.62276882 321 "3" 3.08172315783696
"81" -51.899663561 -21.12276882 350 "3" 1.47315348240237
"82" -51.899663561 -21.62276882 351 "3" 1.93457990673527
"83" -51.899663561 -22.12276882 352 "3" 1.96323886831654
"84" -51.899663561 -22.62276882 353 "2" 2.36556969200628
"85" -51.899663561 -23.12276882 354 "2" 2.47732416564438
"86" -51.899663561 -23.62276882 355 "2" 2.51781609637054
"87" -51.899663561 -24.12276882 356 "2" 2.5724765169815
"88" -51.899663561 -24.62276882 357 "2" 2.70481947883479
"89" -51.899663561 -25.12276882 358 "2" 2.72833877865074
"90" -51.899663561 -25.62276882 359 "2" 2.6786772202305
"91" -51.899663561 -26.12276882 360 "2" 2.65476135219273
"92" -51.899663561 -26.62276882 361 "2" 2.8620605189494
"93" -51.899663561 -27.12276882 362 "2" 2.97141310029482
"94" -51.899663561 -27.62276882 363 "2" 2.79373625350515
"95" -51.899663561 -28.12276882 364 "2" 2.00706539658978
"96" -51.899663561 -28.62276882 365 "3" 2.8299140981815
"97" -51.899663561 -29.12276882 366 "3" 4.20083404161018
"98" -51.899663561 -29.62276882 367 "3" 4.26828725911954
"99" -51.399663561 -20.12276882 394 "4" 43.2797131490643
"100" -51.399663561 -20.62276882 395 "4" 43.1543406253381
"101" -51.399663561 -21.12276882 396 "3" 1.78354296801964
"102" -51.399663561 -21.62276882 397 "3" 1.94880402369656
"103" -51.399663561 -22.12276882 398 "3" 2.01719266080966
"104" -51.399663561 -22.62276882 399 "3" 2.15247253801248
