"V1" "V2" "id" "mean_age_arrival" "diversification_model_based" "diversification"
"111" -51.399663561 -26.12276882 406 1.01274914229545 0.0169573766928373 0.0764126765016282
"112" -51.399663561 -26.62276882 407 0.655313785462229 0.016713620549629 0.0755564626750384
"113" -51.399663561 -27.12276882 408 0.756982711286031 0.0156474536020674 0.0747352000361756
"114" -51.399663561 -27.62276882 409 0.659484267518785 0.00255079896738444 0.0795024536757559
"115" -51.399663561 -28.12276882 410 1e-04 0 0.0738371351553151
"116" -51.399663561 -28.62276882 411 1.16211744848392 0.0177424605739521 0.0725251892710969
"117" -51.399663561 -29.12276882 412 0.659484267518785 0.00252215147601789 0.0744374992726489
"118" -51.399663561 -29.62276882 413 0.275198518292103 0.0101954345922921 0.0796835752923965
"119" -50.899663561 -18.62276882 437 0.171581788264709 0.00538597236525182 0.0558321995179858
"120" -50.899663561 -19.12276882 438 0.748297833342508 0.00475112735902157 0.0564250133145824
"121" -50.899663561 -19.62276882 439 3.28952937530585 0.00549483801981031 0.0542675331617336
"122" -50.899663561 -20.12276882 440 0.769674914295151 0.00475433777812065 0.0547980527561694
"123" -50.899663561 -20.62276882 441 0.868974903236461 0.00506316895431778 0.055298551425332
"124" -50.899663561 -21.12276882 442 2.90617564591994 0.0108204900488194 0.0543649066894644
"125" -50.899663561 -21.62276882 443 0.841822562510321 0.0050529064335267 0.0565826294579774
"126" -50.899663561 -22.12276882 444 0.95043252868788 0.00986116839258358 0.0595693783671286
"127" -50.899663561 -22.62276882 445 0.674735709176986 0.00690481565537502 0.0575990991727867
"128" -50.899663561 -23.12276882 446 2.80079188023737 0.00936841786888774 0.0570308141900271
"129" -50.899663561 -23.62276882 447 1.03301734126435 0.0129950962406025 0.0658854110435716
"130" -50.899663561 -24.12276882 448 0.800926742689149 0.0027997581269305 0.0755658853354521
"131" -50.899663561 -24.62276882 449 0.689750771225411 0.0164888400823266 0.0755811302402112
"132" -50.899663561 -25.12276882 450 0.689750771225411 0.0156790995360758 0.0757621363415766
"133" -50.899663561 -25.62276882 451 0.689750771225411 0.0156790995360758 0.0757621363415766
"134" -50.899663561 -26.12276882 452 1.04432469955115 0.016480394995917 0.0767186811214307
"135" -50.899663561 -26.62276882 453 45.0588985784976 0.0229807487004418 0.0752364729439463
"136" -50.899663561 -27.12276882 454 45.0588985784976 0.0229807487004418 0.0752364729439463
"137" -50.899663561 -27.62276882 455 0.879263397648049 0.0167295885027512 0.0804234063385327
"138" -50.899663561 -28.12276882 456 40.4927199360883 0.0266935589596706 0.0768340340772044
"139" -50.899663561 -28.62276882 457 1.05317831268855 0.0167167906955224 0.073832543967877
"140" -50.899663561 -29.12276882 458 0.638213807276244 0.00247775366218719 0.0759326638192692
"141" -50.899663561 -29.62276882 459 7.01094357955594 0.0227694383735897 0.0778103337558447
"142" -50.399663561 -18.62276882 483 0.171581788264709 0.00538214628773286 0.0557298921066519
"143" -50.399663561 -19.12276882 484 3.19815633710291 0.00551346794888281 0.0564250133145824
"144" -50.399663561 -19.62276882 485 3.38627729810896 0.0056517551833525 0.0531975099428933
"145" -50.399663561 -20.12276882 486 3.48888873138499 0.00619179495930999 0.0511276313516306
"146" -50.399663561 -20.62276882 487 0.928897310356217 0.00622678347436662 0.0522931309021022
"147" -50.399663561 -21.12276882 488 0.868974903236461 0.0051450138944259 0.0550743762009446
"148" -50.399663561 -21.62276882 489 2.73109460577317 0.0105543836659077 0.0580768803225494
"149" -50.399663561 -22.12276882 490 2.73109460577317 0.0106175198079151 0.0578974309950769
"150" -50.399663561 -22.62276882 491 3.03132942543297 0.0122055488877827 0.056636470615957
"151" -50.399663561 -23.12276882 492 40.1023214062172 0.0216442519794921 0.0581459144679853
"152" -50.399663561 -23.62276882 493 41.1517029050314 0.0279719721734165 0.0646583519525895
"153" -50.399663561 -24.12276882 494 41.9505472730875 0.0273806565164003 0.0736758718098745
"154" -50.399663561 -24.62276882 495 40.7852570710573 0.0293286660418719 0.0769291694706516
"155" -50.399663561 -25.12276882 496 0.905144133978963 0.00646380923479169 0.0803874457198911
"156" -50.399663561 -25.62276882 497 42.7963824863233 0.0243810733957397 0.076015977314632
"157" -50.399663561 -26.12276882 498 46.8055240446473 0.0231206679390501 0.0714222522602922
"158" -50.399663561 -26.62276882 499 0.144217171365716 9.12828148683482e-05 0.0714983713079267
"159" -50.399663561 -27.12276882 500 0.144217171365716 9.12828148683482e-05 0.0714983713079267
"160" -50.399663561 -27.62276882 501 41.1517029050314 0.0276775192690565 0.0761026381081924
"161" -50.399663561 -28.12276882 502 39.6829555285963 0.0255856209597789 0.0729208335017556
"162" -50.399663561 -28.62276882 503 39.3264136360809 0.0242426691668784 0.0726410346404068
"163" -50.399663561 -29.12276882 504 5.2327553653544 0.0199622290356996 0.0708238254000303
"164" -50.399663561 -29.62276882 505 0.764153871446105 0.00292409389509485 0.0781980352323671
"165" -49.899663561 -18.62276882 529 0.79230947059795 0.00490616217042061 0.0557298921066519
"166" -49.899663561 -20.12276882 532 3.25336342156994 0.00496825190117408 0.0504552904521518
"167" -49.899663561 -20.62276882 533 0.841822562510321 0.00562846557483992 0.0557493662439549
"168" -49.899663561 -21.12276882 534 0.868974903236461 0.0051450138944259 0.0550743762009446
"169" -49.899663561 -21.62276882 535 0.798487129678619 0.00808736108853552 0.0584820674840364
"170" -49.899663561 -22.12276882 536 2.60073839333211 0.010563399815629 0.0603198110092471
"171" -49.899663561 -22.62276882 537 2.74934630152251 0.0110666506102581 0.0581138258273874
"172" -49.899663561 -23.12276882 538 0.148455911700002 9.49377899950691e-05 0.0584385114025778
"173" -49.899663561 -23.62276882 539 0.136427053994596 9.15328638539649e-05 0.0653017917625585
"174" -49.899663561 -24.12276882 540 41.9442497907966 0.0300930656841482 0.0749363855262108
"175" -49.899663561 -24.62276882 541 0.117404674367443 7.6248904218843e-05 0.0762065267296487
"176" -49.899663561 -25.12276882 542 47.2978257406712 0.0292527414821565 0.0759082682703536
"177" -49.899663561 -25.62276882 543 43.8046774107578 0.0249354241799395 0.0747037918165741
"178" -49.899663561 -26.12276882 544 44.9885849083458 0.0247754122526215 0.0725220445095222
"179" -49.899663561 -26.62276882 545 0.140213916605557 8.93316468312139e-05 0.0708015757506871
"180" -49.899663561 -27.12276882 546 46.392380223531 0.0221654662596991 0.0712432726860562
"181" -49.899663561 -27.62276882 547 40.0394974211117 0.0273842319612107 0.0766247318016111
"182" -49.899663561 -28.12276882 548 3.10010101929936 0.0180175806729494 0.0746345461985988
"183" -49.899663561 -28.62276882 549 4.83008160551495 0.0185942925082849 0.0729948910755518
"184" -49.899663561 -29.12276882 550 4.76349141533008 0.0182683042453344 0.0739236965860259
"185" -49.899663561 -29.62276882 551 7.35510139134114 0.0173691304390627 0.069597394393384
"186" -49.399663561 -18.62276882 575 0.816315818191827 0.00504675365493321 0.0546122233011117
"187" -49.399663561 -20.12276882 578 3.26741388839477 0.00408173844073736 0.0510444196467828
"188" -49.399663561 -20.62276882 579 0.868974903236461 0.00583749793901213 0.0545365057040983
"189" -49.399663561 -21.12276882 580 0.897937400011009 0.00521696117206028 0.054364653968344
"190" -49.399663561 -21.62276882 581 43.80017175494 0.0206499142412128 0.0575175427188499
"191" -49.399663561 -22.12276882 582 41.0692806119125 0.0237522822420581 0.0598039426603309
"192" -49.399663561 -23.12276882 584 40.3428415926344 0.0270704500544145 0.0606704394862367
"193" -49.399663561 -23.62276882 585 0.355333625560979 0.00119475235846494 0.06458432329767
"194" -49.399663561 -24.62276882 587 0.112191133284446 7.58782615931442e-05 0.077157031042192
"195" -49.399663561 -25.12276882 588 44.6726194412195 0.0326558293920952 0.0758913319837524
"196" -49.399663561 -25.62276882 589 44.9350125882302 0.031356894490063 0.0743732908388844
"197" -49.399663561 -26.12276882 590 0.129435923020514 9.06559148578336e-05 0.0699245525457933
"198" -49.399663561 -26.62276882 591 45.3663197016135 0.0290495791151625 0.0717388856160996
"199" -49.399663561 -27.12276882 592 1e-04 0 0.0696358509053371
"200" -49.399663561 -27.62276882 593 41.1517029050314 0.0260260125476181 0.0731354687358761
"201" -49.399663561 -28.12276882 594 38.9858290679245 0.0281590443180026 0.0751080386756881
"202" -49.399663561 -28.62276882 595 38.9858290679245 0.0278409501357516 0.0726633960577724
"203" -48.899663561 -18.12276882 620 0.708919000008692 0.00451133203128921 0.0584083478844575
"204" -48.899663561 -18.62276882 621 0.79230947059795 0.00486418847602669 0.056161820576705
"205" -48.899663561 -20.62276882 625 47.8406148191039 0.0216856457444015 0.0506302204097836
"206" -48.899663561 -21.12276882 626 0.157728156181252 0.000103643835405442 0.0520319151886729
"207" -48.899663561 -21.62276882 627 2.59430415549841 0.0107199347082806 0.0610954108834331
"208" -48.899663561 -22.12276882 628 2.46775761132776 0.00935382102100016 0.0538189403736941
"209" -48.899663561 -24.12276882 632 0.105185437454168 7.00281428704661e-05 0.0657007268688229
"210" -48.899663561 -24.62276882 633 0.103040836689797 6.93763779115119e-05 0.0741334911384633
"211" -48.899663561 -25.12276882 634 0.103040836689797 6.86046751460446e-05 0.0716959321136037
"212" -48.899663561 -25.62276882 635 0.112191133284446 7.32549311111569e-05 0.0715972068396239
"213" -48.899663561 -26.12276882 636 1e-04 0 0.070461643642012
"214" -48.899663561 -26.62276882 637 1e-04 0 0.0713520305597369
"215" -48.899663561 -27.12276882 638 1e-04 0 0.0710209755499047
"216" -48.899663561 -27.62276882 639 43.5723854288568 0.0268318846535879 0.0713576991519158
"217" -48.899663561 -28.12276882 640 42.3274629880323 0.0294995898914065 0.0741094424623023
"218" -48.899663561 -28.62276882 641 41.9505472730875 0.0281062416322646 0.0721156989104565
"219" -48.399663561 -18.12276882 666 0.690744153854623 0.00430580632122596 0.0554845834686868
"220" -48.399663561 -18.62276882 667 4.68776592785128 0.00423720940883408 0.0535663031118149
"221" -48.399663561 -22.12276882 674 0.365968774181822 0.00136711630461429 0.053101162627642
"222" -48.399663561 -23.12276882 676 0.316721274956525 0.00098719323650635 0.0556487721730844
"223" -48.399663561 -23.62276882 677 0.297336298938778 0.000946142143559058 0.061005834349006
"224" -48.399663561 -24.12276882 678 0.280188050923079 0.000902156949386136 0.0637306788970805
"225" -48.399663561 -24.62276882 679 0.285679973490199 0.000937314941636777 0.0714512478802192
"226" -48.399663561 -25.12276882 680 1e-04 0 0.0729798927290629
"227" -48.399663561 -25.62276882 681 0.16945556567442 0.000521054568845802 0.0716430852562828
"228" -47.899663561 -23.12276882 722 0.297336298938778 0.000916757635840694 0.0557945222950697
"229" -47.899663561 -23.62276882 723 0.274903370716984 0.000861073880771701 0.0617460212504085
"230" -47.899663561 -24.12276882 724 0.26981441940741 0.000822910879519403 0.0656303233721005
"231" -47.899663561 -24.62276882 725 0.151814360916668 0.000439215478419647 0.0641733296160191
"232" -47.899663561 -25.12276882 726 0.161928651644446 0.000509560524841295 0.0701800205482776
"233" -47.399663561 -21.62276882 765 0.365968774181822 0.00143145825817144 0.0526234937195519
"234" -47.399663561 -22.12276882 766 0.297336298938778 0.000900234976897715 0.0550147502368811
"235" -47.399663561 -22.62276882 767 0.291391572960003 0.000902353993837824 0.0553803105369397
"236" -47.399663561 -23.12276882 768 0.280188050923079 0.000874453002853944 0.0569379132291884
"237" -47.399663561 -23.62276882 769 0.274903370716984 0.000853252040313586 0.0628467871485006
"238" -47.399663561 -24.12276882 770 1e-04 0 0.0648138376176274
"239" -47.399663561 -24.62276882 771 0.155042326042555 0.000449360394902778 0.0631404112159409
"240" -46.899663561 -20.62276882 809 0.350061436173917 0.00141113915312834 0.0568387820326587
"241" -46.899663561 -21.12276882 810 0.117404674367443 7.82857400327428e-05 0.0546381296087676
"242" -46.899663561 -21.62276882 811 0.105185437454168 6.73611420058241e-05 0.0568019766422575
"243" -46.899663561 -22.62276882 813 0.297336298938778 0.000923716000345417 0.057697444957048
"244" -46.899663561 -23.12276882 814 0.26981441940741 0.000818811235897321 0.0603537219605063
"245" -46.899663561 -23.62276882 815 1e-04 0 0.0614942894010576
"246" -46.899663561 -24.12276882 816 0.151814360916668 0.00043453610075507 0.0645518341522408
"247" -46.399663561 -21.12276882 856 0.105185437454168 7.15214966180032e-05 0.0565551877475346
"248" -46.399663561 -21.62276882 857 0.315751491450984 0.00128042492955289 0.0578088690491894
"249" -46.399663561 -22.12276882 858 0.291391572960003 0.000914008415351114 0.0576409254762325
"250" -46.399663561 -22.62276882 859 0.260181761571431 0.000805487589885394 0.0606923743561564
"251" -46.399663561 -23.12276882 860 1e-04 0 0.063513834856102
"252" -46.399663561 -23.62276882 861 1e-04 0 0.061222990611166
"253" -45.899663561 -21.12276882 902 0.328635225795922 0.00141473431896571 0.0554342271909428
"254" -45.899663561 -21.62276882 903 0.322064521280003 0.00129818789228259 0.0585474399994394
"255" -45.899663561 -22.12276882 904 0.26491052087273 0.000775891418205071 0.060529935506909
"256" -45.899663561 -22.62276882 905 1e-04 0 0.0642377441046579
"257" -45.899663561 -23.12276882 906 1e-04 0 0.064148528234151
"258" -45.899663561 -23.62276882 907 48.0361906925721 0.0325720083900495 0.067697469265589
"259" -45.399663561 -20.12276882 946 0.33547970966667 0.00137305649623839 0.0538646574171328
"260" -45.399663561 -20.62276882 947 0.107421297825533 7.37993370183545e-05 0.0548389643816601
"261" -45.399663561 -21.12276882 948 0.33547970966667 0.00143473235326401 0.0557427345277403
"262" -45.399663561 -21.62276882 949 0.315751491450984 0.00125775993261056 0.0581279088396079
"263" -45.399663561 -22.12276882 950 1e-04 0 0.0628610503698243
"264" -45.399663561 -22.62276882 951 44.8857807946887 0.0318052827038881 0.0658284133928935
"265" -45.399663561 -23.12276882 952 45.807408553801 0.0329458235788082 0.0686563874427694
"266" -45.399663561 -23.62276882 953 48.9969125064235 0.034479745969834 0.0714821314038475
"267" -44.899663561 -19.62276882 991 0.322064521280003 0.00137202691062073 0.0545316408970523
"268" -44.899663561 -20.62276882 993 0.33547970966667 0.00144062408142741 0.0570172337053299
