"V1" "V2" "id" "site_region" "mean_age_arrival"
"0" -55.399663561 -22.62276882 31 "5" 0.168236699915112
"1" -55.399663561 -23.12276882 32 "6" 0.251983906857145
"2" -55.399663561 -23.62276882 33 "6" 0.244987131666669
"3" -55.399663561 -28.12276882 42 "4" 0.185405039387085
"4" -54.899663561 -22.12276882 76 "2" 42.4131222048225
"5" -54.899663561 -22.62276882 77 "2" 43.3264599261694
"6" -54.899663561 -23.12276882 78 "5" 0.174034517153565
"7" -54.899663561 -23.62276882 79 "6" 0.259392257058826
"8" -54.899663561 -27.62276882 87 "4" 0.0173533534700014
"9" -54.899663561 -28.12276882 88 "4" 0.0247476478142877
"10" -54.399663561 -21.62276882 121 "1" 1.67473296821842
"11" -54.399663561 -22.12276882 122 "1" 1.85415792909897
"12" -54.399663561 -22.62276882 123 "1" 1.85415792909897
"13" -54.399663561 -23.12276882 124 "2" 43.3264599261694
"14" -54.399663561 -23.62276882 125 "1" 1.98753873505589
"15" -54.399663561 -24.12276882 126 "1" 1.86920571296668
"16" -54.399663561 -24.62276882 127 "2" 49.1678679817725
"17" -54.399663561 -25.12276882 128 "2" 50.6741616253566
"18" -54.399663561 -25.62276882 129 "2" 43.3699855199002
"19" -54.399663561 -27.62276882 133 "4" 0.0179482966931049
"20" -54.399663561 -28.12276882 134 "4" 0.0236273001863656
"21" -53.899663561 -22.12276882 168 "3" 0.928897310370005
"22" -53.899663561 -22.62276882 169 "3" 1.14425372906863
"23" -53.899663561 -23.12276882 170 "1" 1.80906833166617
"24" -53.899663561 -23.62276882 171 "1" 1.70569871271382
"25" -53.899663561 -24.12276882 172 "1" 2.02071581686001
"26" -53.899663561 -24.62276882 173 "3" 0.856156173218684
"27" -53.899663561 -25.12276882 174 "1" 1.47707016396453
"28" -53.899663561 -25.62276882 175 "2" 45.1000450368853
"29" -53.899663561 -26.12276882 176 "2" 45.4880465081545
"30" -53.899663561 -26.62276882 177 "1" 1.00124291191857
"31" -53.899663561 -27.12276882 178 "3" 0.892806828950133
"32" -53.899663561 -27.62276882 179 "3" 0.82433033441202
"33" -53.899663561 -28.12276882 180 "4" 0.0216666918375018
"34" -53.899663561 -29.62276882 183 "4" 0.0974542832470028
"35" -53.399663561 -22.12276882 214 "3" 0.86897490324936
"36" -53.399663561 -22.62276882 215 "3" 1.10958240394534
"37" -53.399663561 -23.12276882 216 "2" 39.4884073615277
"38" -53.399663561 -23.62276882 217 "3" 1.18116191387729
"39" -53.399663561 -24.12276882 218 "3" 0.886729607976495
"40" -53.399663561 -24.62276882 219 "3" 0.856156173218684
"41" -53.399663561 -25.12276882 220 "1" 1.45415759256564
"42" -53.399663561 -25.62276882 221 "1" 1.41009524127577
"43" -53.399663561 -26.12276882 222 "3" 0.827620967444728
"44" -53.399663561 -26.62276882 223 "3" 0.827620967444728
"45" -53.399663561 -27.12276882 224 "1" 1.17170474160431
"46" -53.399663561 -27.62276882 225 "1" 1.07590169341155
"47" -53.399663561 -29.12276882 228 "4" 0.019270392744446
"48" -53.399663561 -29.62276882 229 "4" 0.0974542832470028
"49" -52.899663561 -22.12276882 260 "4" 0.0941384000235498
"50" -52.899663561 -22.62276882 261 "3" 1.05239394442476
"51" -52.899663561 -23.12276882 262 "1" 1.75534632979904
"52" -52.899663561 -23.62276882 263 "3" 0.886729607976495
"53" -52.899663561 -24.12276882 264 "3" 0.886729607976495
"54" -52.899663561 -24.62276882 265 "4" 0.185405039387085
"55" -52.899663561 -25.12276882 266 "1" 1.30935458219024
"56" -52.899663561 -25.62276882 267 "3" 0.800926742688447
"57" -52.899663561 -26.12276882 268 "3" 0.800926742688447
"58" -52.899663561 -26.62276882 269 "3" 0.856156173218684
"59" -52.899663561 -27.12276882 270 "2" 44.6466470156181
"60" -52.899663561 -27.62276882 271 "1" 1.07590169341155
"61" -52.899663561 -28.12276882 272 "3" 0.791361121035539
"62" -52.899663561 -28.62276882 273 "4" 0.0216666918375018
"63" -52.899663561 -29.12276882 274 "4" 0.0216666918375018
"64" -52.899663561 -29.62276882 275 "4" 0.105919873094568
"65" -52.399663561 -22.12276882 306 "4" 0.0810775111313901
"66" -52.399663561 -22.62276882 307 "3" 1.23472842323842
"67" -52.399663561 -23.12276882 308 "1" 1.40712114461969
"68" -52.399663561 -23.62276882 309 "3" 0.886729607976495
"69" -52.399663561 -24.12276882 310 "3" 0.886729607976495
"70" -52.399663561 -24.62276882 311 "4" 0.178787002266117
"71" -52.399663561 -25.12276882 312 "3" 0.827620967444728
"72" -52.399663561 -25.62276882 313 "3" 0.800926742688447
"73" -52.399663561 -26.12276882 314 "3" 0.827620967444728
"74" -52.399663561 -26.62276882 315 "3" 0.886729607976495
"75" -52.399663561 -27.12276882 316 "2" 45.0588985788416
"76" -52.399663561 -27.62276882 317 "3" 0.706583143781731
"77" -52.399663561 -28.12276882 318 "1" 1.07590169341155
"78" -52.399663561 -28.62276882 319 "3" 0.791361121035539
"79" -52.399663561 -29.12276882 320 "4" 0.0208040241640017
"80" -52.399663561 -29.62276882 321 "4" 0.101510711715628
"81" -51.899663561 -21.12276882 350 "3" 0.841822562522817
"82" -51.899663561 -21.62276882 351 "3" 0.79230947060971
"83" -51.899663561 -22.12276882 352 "3" 0.841822562522817
"84" -51.899663561 -22.62276882 353 "3" 1.08867994250837
"85" -51.899663561 -23.12276882 354 "1" 1.56946973822966
"86" -51.899663561 -23.62276882 355 "3" 0.886729607976495
"87" -51.899663561 -24.12276882 356 "3" 0.886729607976495
"88" -51.899663561 -24.62276882 357 "4" 0.178787002266117
