"V1" "V2" "id" "site_region" "mean_age_arrival"
"0" -55.399663561 -22.62276882 31 "1" 12.1469538688857
"1" -55.399663561 -23.12276882 32 "1" 12.1469538688857
"2" -55.399663561 -23.62276882 33 "1" 13.7142898519677
"3" -55.399663561 -28.12276882 42 "4" 0.833907623548386
"4" -54.899663561 -22.12276882 76 "1" 12.3078126491212
"5" -54.899663561 -22.62276882 77 "1" 12.3078126491212
"6" -54.899663561 -23.12276882 78 "1" 12.6924286694063
"7" -54.899663561 -23.62276882 79 "1" 13.5385839140333
"8" -54.899663561 -27.62276882 87 "3" 0.783373828181817
"9" -54.899663561 -28.12276882 88 "4" 1.0340214532
"10" -54.399663561 -21.62276882 121 "1" 13.1018586264839
"11" -54.399663561 -22.12276882 122 "1" 13.5385839140333
"12" -54.399663561 -22.62276882 123 "1" 0.276832772366667
"13" -54.399663561 -23.12276882 124 "1" 0.267905908741936
"14" -54.399663561 -23.62276882 125 "1" 0.276832772366667
"15" -54.399663561 -24.12276882 126 "1" 1e-04
"16" -54.399663561 -24.62276882 127 "1" 1e-04
"17" -54.399663561 -25.12276882 128 "4" 1e-04
"18" -54.399663561 -25.62276882 129 "3" 0.391736914090909
"19" -54.399663561 -27.62276882 133 "3" 0.760336362647058
"20" -54.399663561 -28.12276882 134 "4" 1.07710151375
"21" -53.899663561 -22.12276882 168 "1" 0.267905908741936
"22" -53.899663561 -22.62276882 169 "1" 0.276832772366667
"23" -53.899663561 -23.12276882 170 "1" 0.244275975617648
"24" -53.899663561 -23.62276882 171 "1" 0.267905908741936
"25" -53.899663561 -24.12276882 172 "1" 1e-04
"26" -53.899663561 -24.62276882 173 "1" 1e-04
"27" -53.899663561 -25.12276882 174 "4" 1e-04
"28" -53.899663561 -25.62276882 175 "3" 0.807851135312499
"29" -53.899663561 -26.12276882 176 "3" 0.783373828181817
"30" -53.899663561 -26.62276882 177 "3" 0.738615323714285
"31" -53.899663561 -27.12276882 178 "3" 0.662870162307691
"32" -53.899663561 -27.62276882 179 "4" 0.923244154642856
"33" -53.899663561 -28.12276882 180 "4" 0.957434678888888
"34" -53.899663561 -29.62276882 183 "4" 0.478767339444444
"35" -53.399663561 -22.12276882 214 "1" 0.259536974093751
"36" -53.399663561 -22.62276882 215 "1" 2.10273415068606
"37" -53.399663561 -23.12276882 216 "1" 0.276832772366667
"38" -53.399663561 -23.62276882 217 "1" 1e-04
"39" -53.399663561 -24.12276882 218 "6" 1e-04
"40" -53.399663561 -24.62276882 219 "1" 0.538600756874999
"41" -53.399663561 -25.12276882 220 "6" 0.497177621730769
"42" -53.399663561 -25.62276882 221 "6" 0.445755798793103
"43" -53.399663561 -26.12276882 222 "4" 0.833907623548386
"44" -53.399663561 -26.62276882 223 "4" 0.833907623548386
"45" -53.399663561 -27.12276882 224 "4" 0.783373828181817
"46" -53.399663561 -27.62276882 225 "4" 0.891411597586206
"47" -53.399663561 -29.12276882 228 "4" 1.0340214532
"48" -53.399663561 -29.62276882 229 "4" 0.497177621730769
"49" -52.899663561 -22.12276882 260 "1" 0.276832772366667
"50" -52.899663561 -22.62276882 261 "1" 0.286375281758621
"51" -52.899663561 -23.12276882 262 "1" 1e-04
"52" -52.899663561 -23.62276882 263 "1" 15.6985830432083
"53" -52.899663561 -24.12276882 264 "1" 0.517060726599999
"54" -52.899663561 -24.62276882 265 "1" 0.538600756874999
"55" -52.899663561 -25.12276882 266 "4" 0.497177621730769
"56" -52.899663561 -25.62276882 267 "4" 0.517060726599999
"57" -52.899663561 -26.12276882 268 "4" 0.994255243461537
"58" -52.899663561 -26.62276882 269 "4" 0.957434678888888
"59" -52.899663561 -27.12276882 270 "4" 0.861701210999999
"60" -52.899663561 -27.62276882 271 "4" 0.957434678888888
"61" -52.899663561 -28.12276882 272 "4" 1.07710151375
"62" -52.899663561 -28.62276882 273 "4" 1.07710151375
"63" -52.899663561 -29.12276882 274 "4" 1.07710151375
"64" -52.899663561 -29.62276882 275 "4" 0.517060726599999
"65" -52.399663561 -22.12276882 306 "1" 0.276832772366667
"66" -52.399663561 -22.62276882 307 "1" 0.478767339444444
"67" -52.399663561 -23.12276882 308 "6" 0.562013833260869
"68" -52.399663561 -23.62276882 309 "1" 0.562013833260869
"69" -52.399663561 -24.12276882 310 "1" 0.538600756874999
"70" -52.399663561 -24.62276882 311 "6" 0.478767339444444
"71" -52.399663561 -25.12276882 312 "4" 0.478767339444444
"72" -52.399663561 -25.62276882 313 "4" 0.497177621730769
"73" -52.399663561 -26.12276882 314 "4" 0.957434678888888
