"V1" "V2" "id" "mean_age_arrival" "diversification_model_based" "diversification"
"0" -55.399663561 -22.62276882 31 3.34029117967216 0.0105398293882349 0.0531366184365728
"1" -55.399663561 -23.12276882 32 2.88552451590035 0.0100696959337024 0.0540521881785946
"2" -55.399663561 -23.62276882 33 3.99590222547528 0.0096573537653843 0.0528904291232426
"3" -55.399663561 -28.12276882 42 4.12176295934881 0.0109741027515321 0.0529243392767495
"4" -54.899663561 -22.12276882 76 3.25816631820036 0.0100306413649411 0.0524991550820728
"5" -54.899663561 -22.62276882 77 3.32278735136402 0.00931553056504229 0.0526272354969725
"6" -54.899663561 -23.12276882 78 2.99570967899838 0.0087259281445348 0.0525644575666052
"7" -54.899663561 -23.62276882 79 3.27667639124503 0.00934308368015984 0.0562920253181614
"8" -54.899663561 -27.62276882 87 3.68328817643936 0.00938414776135108 0.0541814171204716
"9" -54.899663561 -28.12276882 88 3.01357262226691 0.00978288561367774 0.0585884342940415
"10" -54.399663561 -21.62276882 121 3.10346606533445 0.0101992599246056 0.0527444733364801
"11" -54.399663561 -22.12276882 122 3.1568833611412 0.00867556011298519 0.0522377054619675
"12" -54.399663561 -22.62276882 123 3.32599675548805 0.00902837933981878 0.0528643925418524
"13" -54.399663561 -23.12276882 124 2.8441448424971 0.00792345292812166 0.0521794700244173
"14" -54.399663561 -23.62276882 125 1e-04 0 0.058537039070753
"15" -54.399663561 -24.12276882 126 1e-04 0 0.0575490199138133
"16" -54.399663561 -24.62276882 127 1e-04 0 0.0595839580332976
"17" -54.399663561 -25.12276882 128 1e-04 0 0.0568892642275426
"18" -54.399663561 -25.62276882 129 3.84461135363768 0.00870123541652546 0.0531151114814263
"19" -54.399663561 -27.62276882 133 2.79823267988769 0.00990201023237028 0.0573400093053833
"20" -54.399663561 -28.12276882 134 2.84235258691084 0.00916375325569322 0.0594857631976969
"21" -53.899663561 -22.12276882 168 3.14008275231649 0.00918818810594852 0.0523801655676254
"22" -53.899663561 -22.62276882 169 3.2676476896023 0.00891613146092601 0.0530410418878969
"23" -53.899663561 -23.12276882 170 0.144093886225789 4.84680256460746e-05 0.0535396327489171
"24" -53.899663561 -23.62276882 171 1e-04 0 0.057864185521765
"25" -53.899663561 -24.12276882 172 1e-04 0 0.0581349712307495
"26" -53.899663561 -24.62276882 173 1e-04 0 0.0606554829568734
"27" -53.899663561 -25.12276882 174 1e-04 0 0.0598716113821462
"28" -53.899663561 -25.62276882 175 2.92113786874787 0.00931995076143227 0.0555882086104677
"29" -53.899663561 -26.12276882 176 1e-04 0 0.0570459774764696
"30" -53.899663561 -26.62276882 177 2.63813684004101 0.0091102114809733 0.0549379219023317
"31" -53.899663561 -27.12276882 178 2.67008634308454 0.00905976138694054 0.0553116063099111
"32" -53.899663561 -27.62276882 179 1e-04 0 0.0617396137429629
"33" -53.899663561 -28.12276882 180 2.86795641147395 0.0107473240392436 0.061716627079925
"34" -53.899663561 -29.62276882 183 3.18542261168313 0.0112305698913598 0.05656571852924
"35" -53.399663561 -22.12276882 214 3.37415267835305 0.00928321654866793 0.0533004472382439
"36" -53.399663561 -22.62276882 215 0.139085403226631 4.74419437230549e-05 0.0544391228509327
"37" -53.399663561 -23.12276882 216 0.135551876025954 4.57451485276738e-05 0.0544233898434918
"38" -53.399663561 -23.62276882 217 1e-04 0 0.0584654166463915
"39" -53.399663561 -24.12276882 218 1e-04 0 0.0591457029280197
"40" -53.399663561 -24.62276882 219 1e-04 0 0.0611880516854675
"41" -53.399663561 -25.12276882 220 1e-04 0 0.060628527803808
"42" -53.399663561 -25.62276882 221 1e-04 0 0.0605975802050996
"43" -53.399663561 -26.12276882 222 1e-04 0 0.0595542732519973
"44" -53.399663561 -26.62276882 223 1e-04 0 0.0598307544676313
"45" -53.399663561 -27.12276882 224 1e-04 0 0.0593742566149342
"46" -53.399663561 -27.62276882 225 1e-04 0 0.0599617133828763
"47" -53.399663561 -29.12276882 228 3.06597301374501 0.0106520672848516 0.0564762160995503
"48" -53.399663561 -29.62276882 229 3.07044602176818 0.0115585868610779 0.0576044257759222
"49" -52.899663561 -22.12276882 260 3.1319214997856 0.00838505103990007 0.0546301991269673
"50" -52.899663561 -22.62276882 261 3.0024559454718 0.00862571244495658 0.0554009828428624
"51" -52.899663561 -23.12276882 262 0.132193565050104 4.55925891153183e-05 0.0561455859753915
"52" -52.899663561 -23.62276882 263 0.134413624966912 4.71511807703871e-05 0.0574482069853649
"53" -52.899663561 -24.12276882 264 1e-04 0 0.0596439981818518
"54" -52.899663561 -24.62276882 265 1e-04 0 0.0608572342984596
"55" -52.899663561 -25.12276882 266 1e-04 0 0.0614702062897317
"56" -52.899663561 -25.62276882 267 1e-04 0 0.0599898253828564
"57" -52.899663561 -26.12276882 268 1e-04 0 0.0614319179822737
"58" -52.899663561 -26.62276882 269 1e-04 0 0.0604625938776205
"59" -52.899663561 -27.12276882 270 2.72974155997669 0.00898256476296547 0.0594761706489741
"60" -52.899663561 -27.62276882 271 2.81594076713385 0.0092403895780228 0.0585254732588818
"61" -52.899663561 -28.12276882 272 2.8689648764218 0.0109195420442546 0.0601849759839659
"62" -52.899663561 -28.62276882 273 3.08346468720119 0.0105428932996115 0.0597720188144742
"63" -52.899663561 -29.12276882 274 2.70676234987471 0.00978060805220359 0.0565364815411137
"64" -52.899663561 -29.62276882 275 3.46850875437979 0.0113559326207233 0.0554471130265534
"65" -52.399663561 -22.12276882 306 3.33297746002689 0.00887795709665081 0.0551107914363644
