"id" "rich_amp" "dr_amp" "aa_amp" "fdis_amp" "rich_squa" "dr_squa" "aa_squa" "fdis_squa" "rich_birds" "dr_birds" "aa_birds" "fdis_birds" "rich_mammals" "dr_mammals" "aa_mammals" "fdis_mammals"
"21" 134 33 0.961854962791796 3.60732163866301 0.454731868171219 64 4.59407110957271 2.32698313390395 0.486962226221987 222 14.9622055835514 6.10140188951912 0.522148108194349 50 5.92059692885204 0.0236273001863656 0.537307602605979
"22" 168 37 1.20412734350969 8.52181447734741 0.457260479100499 84 6.68075270177407 2.13374419065254 0.49575408243135 274 19.0376771367907 23.0449852855599 0.516040763180414 55 6.82046231816788 0.928897310370005 0.540349055485741
"23" 169 36 1.1898697533581 8.78811805476452 0.457362121884869 81 6.70944097834481 2.21717147172502 0.49643961387363 280 19.3384258006396 22.9530576742132 0.518782618360829 58 7.12770556869675 1.14425372906863 0.54101149583944
"24" 170 42 1.3599179246227 9.10687442989093 0.453966052741519 81 6.66989680356253 2.3636525148537 0.495637741433265 291 19.9507365065939 22.4072338621781 0.518886407857906 61 7.3338235946982 1.80906833166617 0.54195624798907
"25" 171 39 1.28697830225431 9.27246162844184 0.449530168561365 83 6.86931269866491 2.68731475434675 0.494196635598327 298 20.6110056777666 22.3276155052239 0.521133949362853 64 7.62257822597114 1.70569871271382 0.541878375695092
"26" 172 34 1.09992531170359 8.39429041100459 0.451447872946367 81 6.851438777781 2.66502794203032 0.492128849340571 300 20.8320994903568 22.2216385281009 0.522118601088593 66 7.7828641312742 2.02071581686001 0.541529177781286
"27" 173 32 0.987427787265353 6.93007219385977 0.454762080018023 82 6.74859745547526 2.82665368959311 0.493753538475213 293 20.1380816774358 4.32451187913609 0.519279032872425 60 7.30406251255233 0.856156173218684 0.539564108723581
"28" 174 34 1.01442496777558 2.69226256802751 0.458577730659496 80 6.40240276220211 2.75308214301468 0.492963879515207 295 20.312770106432 4.35595035890338 0.51959970742248 63 7.51488495741555 1.47707016396453 0.539920658700584
"29" 175 41 1.31221442536916 11.7553262353989 0.459678191916054 83 6.32018373541436 3.66312679888425 0.491543438550537 297 20.558811421877 4.27409656909927 0.519835578992502 64 7.1337614426639 45.1000450368853 0.538417768838551
"30" 176 42 1.33747431588102 13.3546828619623 0.456963875999845 82 6.15971901664721 2.77881094808959 0.491602559577517 296 20.3929343919039 4.42581096057614 0.519947151734648 63 7.07755530444192 45.4880465081545 0.538863730917179
"31" 177 44 1.37841247412114 14.5913096732513 0.460079025358569 80 5.98528352875708 3.4420779771179 0.489332093159922 295 20.2551079549828 4.45874627145411 0.519242763055915 59 6.64852510366951 1.00124291191857 0.539022769253877
"32" 178 48 1.45400577064405 12.2952546437749 0.462085079832374 76 5.64744718449588 3.30290747536943 0.487193988686207 278 19.0835816045086 4.60192147762621 0.520372270163541 58 6.6255666536044 0.892806828950133 0.539354450114449
"33" 179 37 1.02747968592905 3.01874604327525 0.458710486298585 69 5.05217516654362 2.84243842402811 0.487879832844848 245 16.7360384978099 4.99225528457932 0.522256822711039 53 5.89597356050655 0.82433033441202 0.537139388015927
"34" 180 36 1.01613623573705 3.27939239878455 0.456992161911278 63 4.7472574309926 2.54278896500566 0.487465176012885 220 14.7188723582907 5.48459291909825 0.522419830575338 52 5.82464202236809 0.0216666918375018 0.538336177072379
"35" 183 35 1.07280766424144 4.30021764667959 0.459331621153668 54 4.04099965607257 2.80774710646166 0.488814269724033 194 13.0417494852654 7.54249952158782 0.527038414404985 50 5.86587263924432 0.0974542832470028 0.537361282799614
"36" 214 38 1.19078564539541 8.27117581624896 0.455556811763715 87 7.00985658724401 2.08127753022666 0.496668196233329 278 19.5153715814435 23.0389604730681 0.516789037074903 57 7.20714377147001 0.86897490324936 0.540297029986063
"37" 215 41 1.2928085407719 9.10687442989093 0.453843796210345 83 6.77770428832427 2.28144199259792 0.495421649649861 282 19.4665077654908 22.6676392017513 0.518483936665021 60 7.27155077475344 1.10958240394534 0.542784121645303
"38" 216 39 1.2373509315913 9.54517814692543 0.450785279174734 88 7.02080868494721 2.22344177244712 0.496453364309442 282 19.5638574722645 22.4426135518213 0.519699217367059 64 7.70384139035228 39.4884073615277 0.542283263089571
"39" 217 33 0.994466251076355 5.50446657898715 0.452575417479598 86 6.99617319781144 2.61721349988553 0.49392414401269 294 20.5217691406396 22.1132620430165 0.521424129441026 61 7.49112665948657 1.18116191387729 0.542047422947
"40" 218 33 0.975283215353554 5.32444227838001 0.455393501107965 86 7.05764474241239 2.57152169845031 0.493817300315882 285 19.662467902831 4.52092401561818 0.521311809930461 59 7.15315477952377 0.886729607976495 0.539934865333827
"41" 219 32 1.0751065422006 9.30969657600492 0.454688582224102 84 6.95492570144808 2.6174399430655 0.494402268970393 287 19.8205802337983 4.48040322630062 0.519452884926419 60 7.30406251255233 0.856156173218684 0.539564108723581
"42" 220 34 1.08686741930573 8.45112572870847 0.452529502904675 83 6.71957008219442 2.6786772202305 0.492693204392754 288 19.9250983440555 4.22401309436903 0.520370511047311 63 7.30295490569927 1.45415759256564 0.539313122143539
"43" 221 37 1.13978154191291 9.04520331802083 0.455110326659555 80 6.13278939132583 2.80502520231685 0.49313065451609 286 19.824742757059 4.42499592772752 0.521113159059309 64 7.1387491044705 1.41009524127577 0.53932692980026
"44" 222 40 1.12389095015003 1.95472028946737 0.460108415491901 81 6.14392827460867 2.83173877567225 0.493021630622491 284 19.5187719672009 4.49934367365689 0.520785039787882 60 6.83221234282757 0.827620967444728 0.539523924570968
"45" 223 40 1.09731623013897 1.90189271407636 0.460967388236487 76 5.76781094850051 3.0933300558342 0.492357820201461 275 18.7129658509783 4.48547503195479 0.521764924293012 59 6.71337007885719 0.827620967444728 0.539269693372517
"46" 224 42 1.1721425562405 2.02704230325193 0.459065057034768 73 5.49147973225426 3.12980601521669 0.489875147172381 265 18.0917719426233 4.79540753973274 0.523245542314943 59 6.76295463625847 1.17170474160431 0.538687665310381
"47" 225 38 1.07871243724737 3.87703415842139 0.460106053435375 71 5.23153090960457 3.19274742924108 0.487762552960533 244 16.71453579883 5.0282632823809 0.524453098573261 53 6.13215874687064 1.07590169341155 0.536606502853536
"48" 228 34 1.02600355051637 5.86530120272751 0.452913900466893 56 4.08831865519594 2.70246033996934 0.487604452450588 206 13.4560238635497 6.76121992460328 0.525185075928825 52 6.10207779203103 0.019270392744446 0.536575345547422
"49" 229 35 1.07873342481478 6.02195135480459 0.459611076708367 53 3.92275448980267 2.84468983154668 0.489372052095236 203 13.5017691405729 7.60722772159347 0.526653731497491 50 5.95179844023812 0.0974542832470028 0.537425880938246
"50" 260 39 1.18872640730843 9.54517814692543 0.451577495993384 96 7.488021528167 1.95013434640193 0.497934911424519 283 19.8796713751532 23.0469093639239 0.516666898651063 58 7.28700673879372 0.0941384000235498 0.543125717040554
"51" 261 39 1.23859721109861 10.1417455311083 0.449571268704753 90 6.99073424727971 2.12488150428816 0.497008518683155 285 19.8841230732906 22.4902402871249 0.518159630847499 60 7.38664402398164 1.05239394442476 0.54454967652965
"52" 262 35 1.10824009344222 8.39429041100459 0.45202285972633 90 7.32398509794883 2.48743927675071 0.495495841689653 280 19.5747068480658 22.6061360808103 0.519721242056084 61 7.58052643930014 1.75534632979904 0.541475561592109
"53" 263 33 1.02488236702539 6.93007219385977 0.454986553617505 90 7.34638100090418 2.5292432982087 0.49438081549858 285 19.7572144010971 21.9335746048311 0.520797281703922 59 7.15315477952377 0.886729607976495 0.539934865333827
"54" 264 34 1.0866240041612 8.98867600441854 0.45793447717207 88 7.10241124690448 2.61721349988553 0.495044085555793 286 19.8714103086376 4.57293939717461 0.519755514177839 59 7.15315477952377 0.886729607976495 0.539934865333827
"55" 265 33 1.10335630291036 9.30969657600492 0.454476805745192 84 6.96416092905484 2.82665368959311 0.494734596115049 284 19.592542945224 4.54425943266913 0.519252074627939 58 6.74253413412463 0.185405039387085 0.537846381316459
"56" 266 34 0.958373432584629 2.34564434736084 0.451323644944443 84 6.76923160468709 2.6786772202305 0.492986200393416 287 19.7011996429754 4.51513020553663 0.519900191036344 63 7.26740313651101 1.30935458219024 0.538812580387864
"57" 267 34 0.99824641253189 2.34564434736084 0.453683562002065 82 6.23183017883909 2.75308214301468 0.493821071736034 280 19.247884803559 4.4280447810328 0.520786650963975 62 6.95738838158913 0.800926742688447 0.539093981725256
"58" 268 35 1.01332944158272 2.26998162647823 0.455705800828397 82 6.23888175718931 2.77881094808959 0.493238766755141 276 18.9884759561666 4.4087651072271 0.521972769421548 61 6.97861602141414 0.800926742688447 0.538086945164529
"59" 269 36 1.03569632883638 3.80197300244925 0.45806053661441 77 5.79413678616146 3.03207797552065 0.492644536652149 269 18.435483328955 4.5161016016192 0.521866925798679 58 6.75173369675686 0.856156173218684 0.538317835248019
"60" 270 39 1.139015212393 4.40344830983931 0.459148983018305 75 5.55231643755858 2.53754405592458 0.48857193505701 261 17.694011167728 5.02517899733563 0.521942165371855 60 6.8894828339752 44.6466470156181 0.537967452792502
"61" 271 36 1.01125218142287 4.11199986499238 0.455942924127348 73 5.23933525520868 2.6514377664801 0.490497229504482 241 16.4811321317667 5.27349542255218 0.523684227646717 53 6.13215874687064 1.07590169341155 0.536606502853536
"62" 272 33 0.929770223178625 5.44383759399634 0.45209419153644 66 4.96075677264332 2.83796366265785 0.489268240416905 219 14.3618618798117 5.96279358165669 0.52384932442468 52 6.06988592692588 0.791361121035539 0.537524578226829
"63" 273 33 0.95494139219456 6.54579526310934 0.452311158094231 62 4.27485847357798 2.85316744793658 0.487753351743965 215 14.1984484232936 6.45041429124071 0.525272610109498 51 5.79309298152032 0.0216666918375018 0.537407087086784
"64" 274 33 0.971375387346782 6.4720461547338 0.454021845615838 58 4.02457498873999 3.17239155698324 0.488954146248612 213 13.9156567995323 6.72185836632605 0.524814112736024 52 5.91056782336189 0.0216666918375018 0.538498655550214
"65" 275 34 1.02410526164519 6.21620462431442 0.460806962477431 51 3.72588112573315 3.09802963311397 0.490394693107843 207 13.6060933557975 7.49071600704292 0.526062246024976 49 5.93548974025873 0.105919873094568 0.537856880795989
"66" 306 40 1.21989078461426 9.56676105884236 0.449237671137829 99 7.6725278679229 2.24926644859858 0.498750028948423 291 20.1543985773786 22.5147515902502 0.515759276553612 64 7.85267439281621 0.0810775111313901 0.544966658442413
"67" 307 37 1.177259175172 8.77853541433793 0.452289981236225 94 7.36307292338564 2.40789900640311 0.496855498227161 284 19.5036613868897 22.2609843626446 0.518308259271771 60 7.27014488083331 1.23472842323842 0.544036850114437
"68" 308 34 1.08889208871904 6.93007219385977 0.453464036271729 92 7.52810522358212 2.46781328462568 0.494519237766398 278 19.4009431355059 22.3018474457092 0.519689622515477 60 7.35025114771921 1.40712114461969 0.540330610002584
"69" 309 33 1.06827380770006 9.36874275375492 0.454840540328376 91 7.34600413358479 2.5292432982087 0.495219027338423 279 19.346060966111 21.878555887092 0.519207039332905 59 7.15315477952377 0.886729607976495 0.539934865333827
"70" 310 34 1.126672222279 9.04568610707372 0.456235106884012 89 7.12873708456543 2.61721349988553 0.495116406924503 285 19.8328169951198 4.6024415868338 0.519360704058124 59 6.95275618623115 0.886729607976495 0.539379039094258
"71" 311 37 1.11706322376868 7.92293662066419 0.454696781836865 86 7.0632017165681 2.77662619066226 0.495326649850928 286 19.7402189439698 4.58764306083112 0.518911309976507 59 6.95018819416812 0.178787002266117 0.539927534571517
"72" 312 37 1.07752761163935 2.19904782565079 0.45267506109191 87 6.86021493289996 2.72833877865074 0.493499653044296 284 19.5149990190185 4.38565653625331 0.519799369179601 61 6.71023422442026 0.827620967444728 0.540220394562795
"73" 313 35 1.0402109139163 3.92078153377579 0.452646298150301 82 6.28838479725208 2.75308214301468 0.494002502314231 277 19.0200644755479 4.5815023683257 0.52143558018865 61 6.97861602141414 0.800926742688447 0.538086945164529
"74" 314 36 1.03072110980674 3.80197300244925 0.454531495514678 82 6.26508490988231 2.75308214301468 0.493370219123761 274 18.6753142586941 4.43999479338958 0.520611650380735 60 6.95662831587989 0.827620967444728 0.537492448363204
"75" 315 36 1.03601840670726 3.80197300244925 0.458255161317766 78 5.92144432534762 2.94461707238063 0.492568076370674 265 18.1896154359068 4.72686308183011 0.520972846671594 59 6.91755815573257 0.886729607976495 0.537981091686509
"76" 316 39 1.12050856904028 4.40344830983931 0.456235478016216 71 5.16335718020991 2.37564845229801 0.488387680192354 256 17.3875182624668 4.73105410521752 0.521217519078709 59 6.86269813049517 45.0588985788416 0.536671522272942
"77" 317 36 1.03377037602602 3.84883564056814 0.457272951520525 72 5.36489712555941 3.17480100972399 0.488675925097673 235 15.8870444674763 4.91227240476291 0.522532115054163 56 6.4105119345188 0.706583143781731 0.537757545917898
"78" 318 32 0.925451500928592 5.33208994530656 0.451233526596725 67 4.98765469799932 2.83796366265785 0.488105124855193 228 14.8320329098662 5.69225204905052 0.523498500346174 53 6.13215874687064 1.07590169341155 0.536606502853536
"79" 319 35 1.00370223798945 5.86530120272751 0.454151263650773 63 4.45468710283927 2.8199922450536 0.486186037026522 219 14.3368232583719 6.29494115447855 0.524110531450146 52 6.06988592692588 0.791361121035539 0.537524578226829
"80" 320 33 0.975197752821789 6.4720461547338 0.456584989929959 59 4.2325204247363 3.21107803938548 0.489336330078951 220 14.5078044195654 6.26957812143278 0.523874789560792 52 5.91056782336189 0.0208040241640017 0.538498655550214
"81" 321 35 1.03684476042506 6.21620462431442 0.460042078929909 52 3.80997010044532 3.08172315783696 0.493492686142788 216 13.9000200282837 7.41168565059528 0.527033391429923 50 5.95747744543522 0.101510711715628 0.538390199418068
"82" 350 39 1.20262427046416 9.993163782706 0.45184134252064 99 7.66322554393829 1.47315348240237 0.499773815904979 289 20.0133606467272 24.2478258929871 0.514643845448156 60 7.17012829033712 0.841822562522817 0.545630211174582
"83" 351 40 1.24467693452821 9.61686084602418 0.450464023044311 101 7.87793333914803 1.93457990673527 0.498801797955036 291 20.35850684682 23.5501321017183 0.513643221154399 63 7.80116172737632 0.79230947060971 0.545467041669242
"84" 352 40 1.24467693452821 9.61686084602418 0.450464023044311 99 7.62200004143465 1.96323886831654 0.498287281850243 292 20.243829664579 22.7715301485109 0.516290528023081 61 7.4990931226783 0.841822562522817 0.543670118325064
"85" 353 38 1.23621314912283 8.54869210990767 0.453056393082517 97 7.69741581579052 2.36556969200628 0.496998899614895 281 19.4209353885248 22.5396521445821 0.51845191376432 60 7.34315448246137 1.08867994250837 0.543027135939759
"86" 354 35 1.18673604338877 9.04568610707372 0.453223088261012 93 7.62864284755645 2.47732416564438 0.494464676362324 276 19.2348207191085 22.3625058504363 0.518287649896045 58 7.21339202621525 1.56946973822966 0.540790084924621
"87" 355 31 1.03553130232349 10.4929798842055 0.449647793055056 93 7.46573048304642 2.51781609637054 0.49526542286395 287 20.2752536341092 21.7197398511267 0.518938242813922 59 6.95275618623115 0.886729607976495 0.539379039094258
"88" 356 33 1.0059787138879 6.94168797619573 0.455111126939092 90 7.20145203441775 2.5724765169815 0.495585206078262 289 20.0229337270966 4.33352977706202 0.517652771550276 59 7.23056863871886 0.886729607976495 0.539353872173796
"89" 357 36 1.09814767982426 8.17851199552433 0.453788847012521 87 7.09797769956494 2.70481947883479 0.496315364906461 280 19.2508643884944 4.24332514941788 0.517674891994283 59 7.03315236061006 0.178787002266117 0.538842433029883
"90" 358 39 1.12936453655788 3.58472311659501 0.452324677893351 86 6.81685773241353 2.72833877865074 0.493731650346856 280 19.2840085561823 4.18438244421837 0.518646537423432 59 6.69360830607629 0.886729607976495 0.536870364517597
"91" 359 39 1.12536656920049 3.58472311659501 0.452345599571244 83 6.340915471345 2.6786772202305 0.494014827462786 276 18.9908084831098 4.37803369431021 0.52045552227517 61 7.02275866766974 0.827620967444728 0.537821833740057
"92" 360 37 1.08421735553775 3.69015320825957 0.453108966584136 84 6.5002923704922 2.65476135219273 0.49267223882388 272 18.5047557261632 4.46916657116018 0.520449965362118 61 7.02559821641946 0.827620967444728 0.537586399837598
"93" 361 36 1.05064150637155 3.80197300244925 0.453973741266507 80 6.18348496393095 2.8620605189494 0.490819311544101 262 17.7635878166153 4.67167627594479 0.521026136197288 60 6.98154039446555 0.677907364262651 0.537004650862927
"94" 362 38 1.1009638446677 4.52925826154901 0.453085683720736 77 5.6120926386557 2.97141310029482 0.48755150906207 250 16.7885848211942 4.74998250852361 0.521325662890024 60 6.967256772971 0.934211109990634 0.536613617708241
"95" 363 38 1.14776610622491 4.52925826154901 0.451338686669219 71 5.26040604792961 2.79373625350515 0.490158425415029 233 15.4793178432648 5.05938182922768 0.523121593909523 59 6.85096155999362 0.638213807286725 0.537816237909901
"96" 364 35 1.02195846998143 4.83221588793407 0.452306987464375 68 4.99622670425241 2.00706539658978 0.489628420394876 229 14.8966467684833 5.66975342435071 0.523034386834565 54 6.23671738934647 1.17705535239816 0.536459921561654
"97" 365 34 1.01043104910483 6.25631461624267 0.454535046051468 63 4.49793822960382 2.8299140981815 0.489386552379758 222 14.6889978592795 5.8486120117826 0.524729783356554 53 6.13215874687064 1.07590169341155 0.536606502853536
"98" 366 34 0.996234293503866 6.25631461624267 0.452784097192517 58 4.09251107897551 4.20083404161018 0.488809184515574 225 14.692545882267 6.45007749146084 0.524579931101884 52 5.91056782336189 0.0208040241640017 0.538498655550214
"99" 367 36 1.05438580567591 5.8394710107196 0.456620200547512 54 3.87729069477142 4.26828725911954 0.490691845181959 227 14.8503310909878 6.99501463847572 0.526812042322983 55 6.62657488602081 0.748299465619431 0.537647470505841
"100" 394 38 1.18022681139166 10.6456298425057 0.456738223107649 105 7.98280030944181 43.2797131490643 0.499909338276107 268 18.450780961217 24.4251516766754 0.514551078007554 59 7.5332062580513 0.176778206104851 0.545747106032544
"101" 395 38 1.20358280834598 10.9318576739415 0.449566731967231 106 8.09137344968421 43.1543406253381 0.499648150791758 285 19.7201849329181 24.6703870145747 0.513801463272555 61 7.56231947009914 0.171581788278238 0.545675176779206
"102" 396 39 1.22097447656999 10.9504699372559 0.448881499438675 100 7.79696285931699 1.78354296801964 0.498900486225603 289 20.1932309374797 24.0402952846196 0.51330505625103 59 7.20787597158463 0.86897490324936 0.544197043069715
"103" 397 39 1.22577117869517 9.91738462246243 0.448270920144384 100 7.70009797347361 1.94880402369656 0.498440471001177 295 20.8024079477554 23.3875691582414 0.514234597054192 60 7.1534647692436 0.841822562522817 0.543847864231277
"104" 398 40 1.24467693452821 9.61686084602418 0.450464023044311 100 7.71629196191405 2.01719266080966 0.497860247995516 294 20.7882010187909 23.1091229525658 0.51688982208974 63 7.80224587479912 0.953192834268829 0.542885770070283
"105" 399 37 1.19620463167926 4.66388644391 0.453227132728613 97 7.69331511733401 2.15247253801248 0.496856308519976 283 20.0833363812602 22.5895897267658 0.516980533390326 59 7.22409640684179 0.706583143781731 0.542129558406152
"106" 400 34 1.16783028755573 9.36874275375492 0.450628376642982 96 7.67789707756639 2.36556969200628 0.49488437822375 282 19.6102237560556 22.1903563210504 0.516551374772106 59 7.26122299804042 0.732749186144018 0.540514062355039
"107" 401 32 0.946118172059993 6.92916893996693 0.45506797310559 95 7.57833204082906 2.49698467489552 0.495074239930868 287 19.9221342030186 22.1506616274116 0.518044256931458 59 7.03572035267309 0.856156173218684 0.538306860674122
"108" 402 36 1.09701433019944 8.45112572870847 0.453074984138057 93 7.360883662022 2.5387970638403 0.495245580890726 287 19.6449015571381 4.16130517457782 0.518312925504998 60 7.33552051069505 0.827620967444728 0.538944527794942
"109" 403 39 1.17627230389241 7.68285066246225 0.45425450023829 90 7.18729507258548 2.70239780175072 0.49567897804607 283 19.4141449547522 4.24831764676521 0.517786993399279 61 7.19277771353758 0.800926742688447 0.538335677309642
"110" 404 40 1.1584794694259 3.48515025224515 0.453146154459025 88 6.90282017436631 2.65897677580369 0.492831112943215 279 19.1740460361101 4.19909348067881 0.519164076428267 60 6.94995328636387 0.856156173218684 0.536873883569998
"111" 405 39 1.12536657339279 3.58472311659501 0.45548167849125 88 6.80662221257658 2.54131428585971 0.492819896204719 277 18.9372465210107 4.37785179710282 0.520170992424514 61 7.02275866766974 0.827620967444728 0.537821833740057
"112" 406 38 1.10628557938922 3.69015320825957 0.455477514175397 85 6.47530944750769 2.63126877385474 0.492862937665299 272 18.4725298086842 4.46624060327031 0.520693586482501 63 7.19453232712863 1.01274914228764 0.536253632739909
"113" 407 38 1.0725404796105 3.69015320825957 0.456777707990926 78 5.88113488759194 2.9153505889685 0.490814359231537 260 17.5378596936351 4.56285398678591 0.52107446744194 61 7.08649226644174 0.655313785453896 0.536606976693051
"114" 408 37 1.08205808883465 4.66246879865339 0.450727521812291 73 5.45785707019878 2.32686387529227 0.488269509752134 248 16.8058421293368 4.5667237164999 0.521001326113077 59 6.82753545032071 0.756982711279578 0.536002420409656
"115" 409 39 1.16486053473388 4.52925826154901 0.450613268963366 72 5.40224542703053 3.35135923736005 0.490359945204296 235 15.6464456504062 4.7040005303277 0.52182152332497 57 6.6844555338633 0.659484267529616 0.535873752723336
"116" 410 36 1.04556637246534 3.11048217980907 0.451059490947138 68 4.97284720323757 3.78090404669893 0.490433549285038 228 14.942375952018 5.47541785957244 0.52307432832881 56 6.42609377030466 1e-04 0.536665247112454
"117" 411 36 1.05993874200105 5.86530120272751 0.45604439888815 64 4.49647308319986 3.90431163867299 0.489498276876071 229 15.021184616723 5.71889451190626 0.523752727244511 56 6.42914819009254 1.16211744847415 0.537220499420003
"118" 412 38 1.16396017567819 5.52028936727295 0.453219742025529 58 4.27640443904559 4.16023188547094 0.487463975574903 231 15.158568966745 6.18194538869635 0.523849616466777 57 7.04738450584197 0.659484267529616 0.538809949546781
"119" 413 42 1.34259150892846 5.03838921981867 0.455359719623453 55 4.05007568798821 4.13378553879486 0.490171963854297 243 15.9309362505247 7.21162613311687 0.526061846305859 55 6.5727172103867 0.275198518285335 0.537561550274467
"120" 437 41 1.2625764630944 9.51505665898976 0.459437913289395 102 7.81647793912047 45.2365357962421 0.49833068410476 253 17.2260183583279 23.1945533247449 0.515152326397597 59 7.46938525613637 0.171581788278238 0.545283425668533
"121" 438 41 1.23763407999657 9.51505665898976 0.459267105473898 102 7.8706699563322 44.9030479056632 0.498923093496223 254 17.2652317174004 23.4804579549693 0.515676786984347 61 7.74903436946741 0.748297833353615 0.545780141316725
"122" 439 36 1.15202331608509 10.5902402466309 0.451084479882429 104 7.92981266245141 43.4359183929316 0.499476200838863 259 17.6286786051528 23.2638367821069 0.516017363908065 62 7.89639453862442 3.28952937529632 0.54770825210059
"123" 440 37 1.1694149843091 11.2962495964063 0.450309578717451 107 8.02241809466725 41.746911937386 0.498678495076148 271 18.6443328302055 24.478898947235 0.513539239973159 62 7.84145388440368 0.769674914306576 0.546442081629052
"124" 441 39 1.22097447656999 10.9504699372559 0.448881499438675 107 8.01735830134395 42.4825410587052 0.49868381054826 287 19.9430820201289 24.5978901706434 0.513473266595853 59 6.98245469900328 0.86897490324936 0.545011881272035
"125" 442 39 1.22097447656999 10.9504699372559 0.448881499438675 104 7.7982126726 42.0788118702887 0.497614071615259 292 20.5446465019636 24.0709149974484 0.511999214201164 61 7.19653258997562 2.90617564592045 0.545195435925497
